Sl.No,Mol_Smiles,Mol_Code,Pol_DFT,Den_MD,pol_den_product/1000,RI_LL,Pol_geom,nBB,MW_pybel,RI_geom
247090,N1CNC(NC1)Sc1ccc(nc1)c1ccccn1,F2-F11-F9-F11,196.8612,1272.41,250.488159492,1.6007,209.3466,4,273.3567,1.64865994477
475323,c1ccc(cc1)c1cccc(n1)c1cocc1c1nsnc1,F13-F15-F11-F5,215.8627,1269.26,273.985890602,1.5854,220.8991,4,305.35374,1.60221698042
1099890,n1ccc(cc1)C1SCCSC1c1cnccc1c1ncsc1,F6-F11-F14-F11,234.3584,1296.96,303.953470464,1.5482,242.1911,4,357.5161,1.57049216285
153529,Oc1ccc(cn1)c1ncc(s1)c1ccccc1,F3-F11-F14-F5,197.8385,1278.21,252.879149085,1.6655,210.5898,4,254.307,1.72138004743
859484,N1CNC(NC1)C1NCN(CN1c1cnccn1)c1cscc1,F7-F9-F12-F9,212.2923,1325.91,281.480483493,1.5455,218.5161,4,332.4272,1.56494346814
561266,Sc1cnccc1c1sccc1C1CSCCS1,F6-F7-F11-F2,198.0558,1329.5,263.3151861,1.5444,198.0756,4,311.50902,1.54447021825
550330,n1ccc(cc1)c1ccnc(c1)c1cnccc1c1ccccn1,F11-F11-F11-F11,230.2161,1169.05,269.134131705,1.5615,241.7887,4,310.35196,1.59620979911
1480993,n1ccc(cc1)c1c(ccc2c1cccc2)C1CSC(CS1)c1nncs1,F6-F16-F8-F11,291.5001,1272.65,370.977602265,1.5957,291.7066,4,407.57478,1.59626623039
916357,C1NCN(C(N1)c1nsnc1)C1NCNCN1c1nsnc1,F9-F13-F9-F13,192.9327,1465.42,282.727437234,1.533,196.2547,4,340.43104,1.5440241057
854155,c1ncc(c(c1)C1NCN(CN1)c1nsnc1)c1nccs1,F9-F13-F11-F14,206.9157,1397.82,289.230903774,1.5658,211.9353,4,331.41922,1.58263684142
864321,C1NCN(CN1)N1CNCNC1c1nsnc1c1ccccn1,F9-F13-F11-F9,207.6828,1334.69,277.192156332,1.5337,210.6304,4,333.41526,1.54276360705
1145487,S1CC(SC(C1)c1ccccc1)c1scnc1c1cccs1,F7-F14-F6-F5,252.3896,1297.16,327.389693536,1.5919,259.7466,4,361.5677,1.61333942587
445965,c1coc(c1)C1(NCN(CN1)c1nsnc1)c1ccco1,F9-F15-F15-F13,181.9329,1377.83,250.672607607,1.5298,184.3503,4,303.33962,1.53826725629
596679,N1CN(CN(C1)c1cncs1)c1ccc(cn1)c1cocc1,F9-F14-F11-F15,209.7479,1332.41,279.470199439,1.581,213.1936,4,313.3775,1.59271884156
153030,ON1CNCN(C1)C1CCC(C1)c1cncs1,F3-F9-F10-F14,153.5724,1242.04,190.743063696,1.4724,158.6191,4,254.35182,1.49066134957
538496,Cc1ccc(c2c1c(ccc2)c1cncs1)N1CNCNC1,F14-F16-F1-F9,226.7487,1239.56,281.068618572,1.5919,234.6767,4,310.41662,1.61763859205
620086,Sc1cncc(n1)C1SCCSC1c1nsnc1,F6-F12-F13-F2,188.4772,1447.36,272.794360192,1.5617,189.9213,4,314.4732,1.56694887262
482077,n1ccc(cc1)c1ncccc1c1cocc1c1cscn1,F14-F15-F11-F11,209.3302,1261.16,263.998875032,1.5594,213.4964,4,305.35374,1.57300927697
908395,C1CSC(CS1)c1nccc(c1)c1cccc(c1)c1cocc1,F5-F15-F11-F6,243.9808,1240.52,302.663062016,1.5808,249.285,4,339.47438,1.59634237197
173474,Sc1scnc1c1ccc(c2c1cccc2)O,F14-F16-F2-F3,179.2622,1324.55,237.44174701,1.6001,188.2928,4,259.34666,1.63794264171
420793,Cc1c(ccc2c1cc(cc2)c1cnccn1)c1cscc1,F7-F16-F12-F1,249.7988,1201.5,300.1332582,1.6639,260.4821,4,302.39286,1.70060943955
422441,Cc1ccc2c(c1c1cccnc1)ccc(c2)c1nccs1,F11-F16-F1-F14,248.9814,1189.57,296.180803998,1.6529,255.9042,4,302.39286,1.67606065016
1006690,n1ccc(cc1)c1ccc2c(c1)c(ccc2c1ccncc1)c1cocc1,F11-F16-F11-F15,278.5723,1185.69,330.300390387,1.6267,295.3882,4,348.39664,1.67485572308
1232201,C1CSC(CS1)c1scc(c1)c1cscc1c1cccs1,F7-F7-F6-F7,241.0809,1342.69,323.696913621,1.5739,248.5485,4,366.60736,1.59582259759
871292,N1CN(CN(C1)c1scnc1c1cccs1)c1cccs1,F7-F14-F9-F7,224.1721,1367.47,306.548621587,1.6008,230.164,4,334.48276,1.62081683239
159404,Oc1c(ccnc1c1cncs1)c1ccncc1,F3-F11-F14-F11,176.8024,1309.89,231.591695736,1.5933,184.9195,4,255.29506,1.62726547178
54982,OC1CSCC(S1)c1ccc(o1)S,F2-F15-F6-F3,138.2546,1366.41,188.912467986,1.5143,141.1942,4,234.3588,1.52740149082
297099,c1ccc(cc1)c1occ(c1)C1(CCCC1)c1cnccn1,F10-F15-F12-F5,217.7147,1139.29,248.040180563,1.5514,223.0023,4,290.35902,1.56765084686
1052228,C1NCN(CN1)Oc1cc(cc2c1cccc2)c1cccc2c1cccc2,F3-F16-F16-F9,285.7022,1177.19,336.325772818,1.6252,293.2996,4,355.43234,1.64609633801
1256501,c1ccc(nc1)c1cncc(n1)c1cc(cc2c1cccc2)c1nsnc1,F11-F12-F16-F13,295.3277,1274.54,376.406966758,1.6914,301.1203,4,367.42642,1.70901666268
1332553,n1ccc(cc1)c1c(c2nncs2)c(cc2c1cccc2)c1nccs1,F8-F16-F11-F14,268.2657,1264.91,339.331966587,1.5964,282.3722,4,372.46608,1.63568311221
72336,Oc1nccnc1c1coc(c1)c1cnccn1,F3-F12-F15-F12,174.5377,1333.85,232.807111145,1.6442,178.1119,4,240.21752,1.66094617862
1409415,C1CSC(CS1)c1nccc(c1c1ccco1)c1ccc2c(c1)cccc2,F6-F11-F15-F16,289.1088,1199.1,346.67036208,1.5795,298.6638,4,389.53306,1.60316484666
436461,N1CNC(NC1)(c1ccoc1)C1CCC(C1)c1cccs1,F9-F15-F10-F7,193.0747,1219.24,235.404397228,1.4916,198.9494,4,303.42244,1.50931674101
161689,Sc1ccc(cc1)c1nccc(c1)C1CCCC1,F2-F5-F11-F10,199.7603,1108.46,221.426302138,1.5614,209.6201,4,255.37788,1.59545738463
924499,c1coc(c1)c1c(ccc2c1c(ccc2)c1ccco1)c1cccs1,F15-F16-F15-F7,248.252,1222.09,303.38628668,1.5764,263.9678,4,342.41036,1.62175496095
1190644,C1CSC(CS1)c1cnc(cc1c1nsnc1)c1cncs1,F6-F11-F13-F14,239.7663,1402.66,336.310598358,1.6058,248.4132,4,364.53188,1.63311080534
962761,C1CCC(C1)c1c(occ1c1cscn1)c1ccc2c(c1)cccc2,F10-F15-F14-F16,270.9645,1164.34,315.49480593,1.5982,282.8022,4,345.45736,1.63087918223
1213241,C1NCN(C(N1)c1ccccn1)C1CSCC(S1)c1cscn1,F6-F9-F14-F11,228.7813,1319.58,301.895227854,1.5294,235.3964,4,365.53986,1.54788327866
322768,SN1CNC(NC1)c1nsnc1c1ncsc1,F9-F13-F14-F2,162.0564,1497.5,242.679459,1.546,168.0591,4,286.4002,1.57059843269
1001947,c1ccc(cc1)c1ccc(c2c1ccc(c2)c1cnccn1)c1ccco1,F5-F16-F12-F15,294.5239,1175.98,346.354215922,1.6653,313.2749,4,348.39664,1.72044757572
1003185,c1ccc(cn1)c1cccc2c1c(ccc2)c1ncccc1c1ccoc1,F11-F16-F11-F15,259.0085,1180.38,305.72845323,1.5696,272.5914,4,348.39664,1.60655465617
205830,c1ncc(nc1)c1nsnc1Oc1nccs1,F3-F13-F12-F14,151.6955,1466.09,222.399255595,1.5439,154.8222,4,263.2989,1.55748672472
1427264,C1NCN(CN1)C1(NCNCN1)c1ccc2c(c1C1NCNCN1)cccc2,F9-F16-F9-F9,265.2381,1250.13,331.582105953,1.5595,270.2977,4,383.49386,1.57249714877
602931,c1cc(cc(c1)c1ccco1)C1NCN(CN1)c1nsnc1,F9-F13-F5-F15,209.2398,1330.04,278.297303592,1.578,216.3375,4,313.3775,1.60219538245
1395240,s1ncc(n1)c1scnc1c1c(ccc2c1cccc2)c1scnc1,F14-F16-F14-F13,257.0674,1360.24,349.673360176,1.6068,269.5209,4,378.4938,1.64375193867
177602,N1CNCN(C1)Cc1csc(n1)c1ccccc1,F1-F14-F5-F9,183.4063,1233.21,226.178483223,1.5627,190.6151,4,260.35794,1.58983720168
86106,c1ccc(cn1)Oc1sccc1c1cocc1,F3-F7-F11-F15,154.3962,1275.42,196.920001404,1.5169,162.6671,4,243.28106,1.55023839503
1063082,c1cnc(cn1)c1ccc2c(c1)cccc2c1csc(n1)c1ccco1,F14-F16-F12-F15,290.0919,1258.63,365.118368097,1.6939,300.8387,4,355.41242,1.72753635054
316107,N1CN(CN(C1)c1cocc1)c1occ(c1)c1cocc1,F15-F15-F9-F15,186.0486,1291.5,240.2817669,1.542,189.0681,4,285.2979,1.55264553146
397907,c1occ(c1)c1csc(c1)c1ccc(o1)c1cscn1,F7-F15-F15-F14,224.3871,1333.32,299.179808172,1.6698,229.2462,4,299.36746,1.6884324116
164222,Cc1csc(n1)c1ccc(cn1)c1cccs1,F7-F11-F14-F1,201.2855,1271.32,255.89828186,1.6622,215.5334,4,258.3619,1.72325087445
619879,Sc1ccncc1c1ccc2c(c1)c(ccc2)c1cccnc1,F11-F16-F11-F2,242.596,1195.32,289.97985072,1.6056,255.2044,4,314.40356,1.64512828927
1219979,c1ccc(cc1)c1ncc(nc1)c1ccc2c(c1c1ncsc1)cccc2,F14-F16-F12-F5,297.5496,1206.6,359.02334736,1.6554,320.3172,4,365.4503,1.720585678
178423,Oc1ccsc1c1nccc(c1)c1scnc1,F3-F7-F11-F14,178.4318,1366.68,243.859172424,1.6173,188.2558,4,260.33472,1.6603429377
226129,N1CNC(NC1)CN1CNCNC1c1ccsc1,F1-F9-F7-F9,161.3299,1285.09,207.323441191,1.4891,166.4106,4,268.3817,1.50734388606
956966,c1ccc(nc1)c1ccsc1c1ccc2c(c1c1ccco1)cccc2,F7-F16-F11-F15,273.4853,1199.08,327.930753524,1.61,287.5768,4,353.4363,1.64965643869
22845,SC1NCNCN1c1ccc(o1)O,F3-F15-F9-F2,114.2694,1381.76,157.892886144,1.4981,118.1486,4,201.24614,1.51823832048
875288,C1NC(NC(N1)c1cncs1)c1csc(c1)c1cncs1,F9-F14-F7-F14,214.7523,1409.48,302.689071804,1.5894,223.0391,4,335.47082,1.61762550856
1043591,c1ncc(nc1)c1cccc2c1cc(cc2)c1ccoc1c1cccs1,F15-F16-F12-F7,277.1638,1218.95,337.84881401,1.6309,296.8272,4,354.42436,1.6882979068
242378,Sc1cnccc1c1cccnc1c1nccs1,F2-F11-F11-F14,180.8941,1295.15,234.284993615,1.5585,190.0877,4,271.36066,1.59336261412
1429855,c1cnc(cn1)C1CSC(CS1)c1cc(cc2c1cccc2)c1ccco1,F15-F16-F6-F12,297.1652,1253.04,372.359882208,1.6312,302.3623,4,390.52112,1.64505927474
103939,C1NCN(CN1)Oc1occc1c1cnccn1,F3-F15-F9-F12,154.8403,1307.02,202.379368906,1.5238,159.3681,4,247.25322,1.54220110546
868371,s1ncc(n1)c1sccc1c1ccsc1c1nccs1,F7-F7-F14-F13,211.4233,1424.67,301.208432811,1.5901,226.3296,4,333.47478,1.64234045112
1018686,Cc1cc2ccccc2cc1c1ccc(s1)c1cccc2c1cccc2,F7-F16-F16-F1,298.9132,1146.34,342.656157688,1.6514,333.3479,4,350.47542,1.75009031812
1038686,c1ccc(cn1)c1coc(c1)c1cc2ccccc2c(c1)c1scnc1,F14-F16-F15-F11,291.9031,1263.65,368.863352315,1.7057,302.7373,4,354.42436,1.74014023064
873168,c1nc(c(s1)c1nsnc1)c1csc(n1)c1cccs1,F14-F14-F13-F7,221.6196,1466.57,325.020656772,1.6464,233.905,4,334.46284,1.69245254803
1104454,C1NCN(CN1)c1ccccc1c1cncc(c1)C1CSCCS1,F5-F9-F11-F6,246.6251,1230.22,303.403130522,1.5452,254.0612,4,358.52408,1.56510453629
1302868,c1ccc(cn1)c1ncsc1c1scnc1c1ccc2c(c1)cccc2,F14-F16-F14-F11,279.0146,1269.53,354.217405138,1.6312,298.9422,4,371.47802,1.68897370576
1245431,c1ncc(nc1)c1cc(cc2c1cccc2c1nccnc1)c1cccs1,F7-F16-F12-F12,288.256,1242.9,358.2733824,1.6514,311.0448,4,366.43836,1.7182978524
763478,c1ccc(cc1)c1csc(c1)c1scnc1c1cccs1,F7-F14-F5-F7,235.3647,1294.17,304.601933799,1.6166,248.0886,4,325.47094,1.65880555042
217672,SC1CCC(C1c1ccsc1)c1cccs1,F2-F10-F7-F7,168.2474,1215.48,204.501349752,1.4854,172.8262,4,266.44526,1.50101120503
42491,c1coc(c1)c1ccc(cc1)c1cscc1,F5-F7-F15,180.3327,1223.37,220.613615199,1.649,189.3082,3,226.2936,1.69052421165
557281,Oc1ccc(c2c1ccc(c2)c1scnc1)c1cnsn1,F13-F16-F14-F3,222.8576,1392.5,310.329208,1.6674,233.7412,4,311.38146,1.70968477356
1471424,C1CSC(CS1)c1cncc(c1c1cncs1)c1cccc2c1cccc2,F11-F16-F14-F6,286.5905,1233.47,353.500784035,1.5633,298.6281,4,406.58672,1.59231893259
83137,Cc1occc1c1cnc(cn1)c1cncs1,F1-F15-F12-F14,180.1112,1292.43,232.781118216,1.6339,187.4573,4,243.28436,1.66678095051
884689,Oc1ccc2c(c1)ccc(c2c1ccc2c(c1)cccc2)c1cocc1,F15-F16-F3-F16,273.4349,1177.29,321.912173421,1.634,284.0362,4,336.38264,1.66527373189
432540,C1NCN(CN1)C1CCCC1c1ccoc1c1cscc1,F10-F15-F7-F9,204.1103,1208.3,246.62647549,1.5195,209.5514,4,303.42244,1.5360514097
530956,c1ccc(cc1)c1ccc(cc1)c1ccncc1c1cnccn1,F5-F11-F5-F12,244.3661,1137.95,278.076403495,1.5866,259.0429,4,309.3639,1.63061916241
1225491,c1ccc(nc1)c1ncsc1c1cc(cc2c1cccc2)c1cccnc1,F14-F16-F11-F11,289.1584,1208.89,349.560698176,1.6337,299.1874,4,365.4503,1.66153924791
328565,Oc1ccc2c(c1c1cocc1)c(ccc2)c1ccccn1,F15-F16-F3-F11,211.0273,1207.67,254.851339391,1.5772,221.0065,4,287.31202,1.61096866826
89640,OSC1CCCC1c1cccc2c1cccc2,F2-F3-F10-F16,176.2961,1142.99,201.504679339,1.5285,180.0615,4,244.35194,1.54205970696
1049824,C1CCC(C1)c1cscc1c1ccc2c(c1)c(ccc2)c1ccccn1,F7-F16-F11-F10,279.1189,1120.2,312.66899178,1.5712,293.8065,4,355.49524,1.60839756371
574552,C1NCN(CN1)Cc1cccc2c1cccc2C1NCNCN1,F1-F9-F16-F9,221.9657,1217.7,270.28763289,1.5599,228.4592,4,312.41266,1.57992210131
1455240,C1SCC(SC1)c1ccc(c2c1cccc2c1cccnc1)c1ccccn1,F11-F16-F11-F6,300.3363,1187.76,356.727443688,1.58,313.4819,4,400.559,1.6114493757
814944,n1ccc(cc1)c1csc(c1)c1cnc(s1)c1nncs1,F7-F14-F11-F8,248.3256,1403.53,348.532429368,1.7238,261.4431,4,328.43512,1.77490251701
381393,c1ccc(cc1)Oc1ccc2c(c1)cccc2c1cccnc1,F3-F16-F11-F5,238.9155,1153.61,275.615309955,1.6093,247.1483,4,297.3499,1.63559858972
636327,c1ccc(cn1)c1cccnc1c1ccc(cn1)c1cccs1,F7-F11-F11-F11,245.9871,1211.58,298.033050618,1.6241,262.7767,4,315.39162,1.67844267439
1380317,c1csc(n1)c1c(ccc2c1cccc2)c1csc(n1)c1cscn1,F14-F16-F14-F14,276.4636,1321.36,365.307942496,1.643,291.1348,4,377.50574,1.68672068079
1503898,C1NCN(CN1)C1CSCC(S1)(c1nsnc1)c1ccc2c(c1)cccc2,F6-F9-F13-F16,286.4779,1317.21,377.351554659,1.5939,292.4558,4,415.59854,1.60929820749
758621,C1NCN(CN1)c1cnccc1c1ncc(s1)c1cnccn1,F11-F14-F12-F9,227.9146,1318.49,300.503120954,1.6065,249.0843,4,325.3915,1.67829897137
397636,c1csc(c1)c1ccoc1c1occ(c1)c1nccs1,F15-F15-F7-F14,216.0422,1339.59,289.407970698,1.6422,227.5913,4,299.36746,1.68617435799
729274,C1NC(NC(N1)c1cscc1)c1ccnc(c1)c1cccnc1,F9-F11-F7-F11,227.3379,1252.57,284.756633403,1.572,234.8265,4,323.41538,1.59515125026
51783,CC1CCCC1c1csc(n1)c1ccco1,F14-F15-F10-F1,166.5246,1125.5,187.4234373,1.5122,171.0335,4,233.3293,1.52876888718
1389307,N1CNC(NC1)c1ccc(s1)c1ccc(c2c1cccc2)c1nccs1,F7-F16-F9-F14,277.1017,1295.95,359.109948115,1.6272,311.8911,4,378.51372,1.72976104876
357756,Oc1occ(c1)c1c(ccc2c1cccc2)C1NCNCN1,F15-F16-F3-F9,208.688,1263.75,263.72946,1.5819,209.5857,4,295.33578,1.58499313054
1339838,C1NCN(CN1)c1cccc2c1ccc(c2c1cncs1)c1ccncc1,F14-F16-F11-F9,276.0064,1236.65,341.32331456,1.5987,286.8994,4,373.47406,1.62824351837
652286,n1ccc(cc1)c1scnc1c1ccc(cn1)c1cccnc1,F11-F14-F11-F11,238.4562,1244.14,296.672896668,1.6181,253.7437,4,316.37968,1.66846754843
704395,c1ccc(cn1)Sc1cccc2c1ccc(c2)c1nsnc1,F13-F16-F2-F11,248.5299,1319.03,327.818393997,1.6875,249.2197,4,321.41934,1.6899305068
708454,c1ncc(nc1)c1cc(ccc1c1scnc1)c1cccs1,F5-F7-F14-F12,236.6447,1288.89,305.008987383,1.6274,253.9321,4,321.41934,1.68604940797
1338767,C1NCN(CN1)c1ccc(nc1c1cccc2c1cccc2)c1nccs1,F11-F16-F14-F9,292.4359,1236.8,361.68472112,1.6436,301.4216,4,373.47406,1.66877670469
1146846,c1ccc(cc1)C1CSC(CS1)c1cscc1c1cncs1,F7-F14-F6-F5,243.5725,1322.57,322.141681325,1.5803,248.4142,4,361.5677,1.5945049725
102771,Oc1occ(c1)N1CNCNC1c1ccncc1,F3-F15-F9-F11,149.0466,1303.59,194.295657294,1.5014,153.0023,4,246.26516,1.51724875377
681496,N1CN(CN(C1)c1nccs1)C1(CCCC1)c1cscc1,F9-F14-F10-F7,206.8798,1240.33,256.599222334,1.5103,211.1743,4,320.4761,1.52287776155
1021307,c1ccc(nc1)c1cccc2c1c(c1cccnc1)c(cc2)C1CCCC1,F11-F16-F11-F10,273.0547,1087.93,297.064399771,1.5462,284.2567,4,350.45558,1.57352648636
203155,Oc1ccc(s1)N1CNC(NC1)c1cnccn1,F7-F9-F12-F3,162.1743,1355.15,219.770502645,1.5362,165.4837,4,263.31882,1.54934609653
66274,Cc1cccc(n1)C1CCCC1c1ccncc1,F1-F11-F10-F11,173.6091,1041.6,180.83123856,1.4789,177.3822,4,238.32752,1.49116723025
885987,c1ccc(cc1)c1coc(c1)c1ccc2c(c1)c(ccc2)c1ccoc1,F15-F16-F15-F5,285.3601,1194.24,340.788445824,1.6816,293.138,4,336.38264,1.70564660171
1178265,N1CNC(NC1)c1ccsc1c1cccc2c1cc(cc2)C1CCCC1,F7-F16-F9-F10,267.9583,1161.47,311.225526701,1.5529,275.3955,4,363.519,1.57153138244
1203878,c1ccc(cn1)c1ccc2c(c1)cc(cc2)c1ccncc1c1cccs1,F11-F16-F11-F7,295.3017,1192.16,352.046874672,1.6415,308.5138,4,364.46224,1.67817815229
781756,Sc1cccc2c1cc(cc2)c1scc(c1)N1CNCNC1,F7-F16-F9-F2,253.0974,1304.57,330.183275118,1.6774,262.8826,4,327.46698,1.71143867635
811470,c1ccc(nc1)C1NCNC(N1)(c1cscc1)c1cscc1,F9-F11-F7-F7,206.3317,1291.63,266.504213671,1.5184,212.7194,4,328.45504,1.53761135037
3641,N1CNC(NC1)Cc1cccnc1,F1-F9-F11,115.2746,1161.67,133.911044582,1.4735,119.0016,3,178.23426,1.49144339591
161804,Sc1ccccc1C1CCC(C1)c1ccccn1,F2-F5-F10-F11,185.9991,1113.51,207.111857841,1.5181,191.3954,4,255.37788,1.53608797503
1296221,N1CNC(NC1)(c1ccsc1c1ccccc1)c1cccc2c1cccc2,F9-F16-F7-F5,276.08,1192.48,329.2198784,1.5765,278.3845,4,371.49794,1.58241152778
509747,c1csc(c1)Cc1ccc2c(c1)cccc2c1scnc1,F14-F16-F1-F7,227.3413,1235.13,280.796059869,1.5983,238.3328,4,307.43252,1.63449331109
679291,C1NC(NC(N1)c1cocc1)c1csc(n1)c1nsnc1,F9-F14-F13-F15,198.6081,1424.82,282.980793042,1.5742,204.2659,4,320.39328,1.59428077643
1179633,Sc1c(ccc2c1c(ccc2)c1ccc2c(c1)cccc2)c1ccccn1,F2-F16-F16-F11,304.2959,1176.56,358.022384104,1.6576,335.7809,4,363.47418,1.74699115101
546493,c1ccc(nc1)N1CN(CN(C1)c1nccnc1)C1CCCC1,F9-F11-F12-F10,219.8582,1165.8,256.31068956,1.5293,222.151,4,310.39678,1.53595883468
207486,OC1NCNC(N1)(c1ccccn1)c1nsnc1,F9-F13-F11-F3,152.3123,1392.56,212.104016488,1.5116,155.275,4,264.30688,1.52348744136
1060767,c1ccc(nc1)C1(CCCC1c1cccs1)c1cccc2c1cccc2,F10-F16-F7-F11,262.0762,1121.1,293.81362782,1.5299,267.8204,4,355.49524,1.54387511538
1341774,N1CNC(NC1)(C1NCNCN1)c1ncc(s1)C1CSCCS1,F9-F14-F6-F9,226.0382,1361.48,307.746488536,1.5279,230.2248,4,373.56362,1.53959151518
1353314,C1NC(NC(N1)c1nncs1)c1ccc2c(c1)cc(cc2)c1cccnc1,F9-F16-F8-F11,277.9566,1282.84,356.573844744,1.6301,287.5133,4,374.46212,1.65752980141
474236,Sc1ncc(c(c1)C1CSCCS1)c1ccccc1,F2-F11-F5-F6,211.4046,1241.59,262.477837314,1.5553,219.824,4,305.4813,1.58229479637
1427094,C1CSC(CS1)C1CCCC1C1CSCC(S1)c1ccncc1,F6-F11-F10-F6,249.7384,1224.01,305.682298984,1.5073,254.9671,4,383.6578,1.51993372818
662668,c1oc(c(c1)c1nsnc1)c1ccc(s1)c1nccs1,F7-F15-F13-F14,229.2723,1430.35,327.939634305,1.699,247.634,4,317.40918,1.77366786875
21630,Oc1occc1Sc1nncs1,F3-F15-F2-F8,104.4824,1452.92,151.804568608,1.4785,109.1676,4,200.23816,1.50379910944
860392,N1CNC(NC1)c1cnc(cn1)C1NCNC(N1)c1cscc1,F7-F9-F12-F9,209.6129,1337.22,280.298562138,1.5428,217.4298,4,332.4272,1.56735999915
202281,OC1NCN(CN1)c1ccc(cc1)c1scnn1,F5-F8-F9-F3,182.4046,1366.07,249.177451922,1.6252,185.5865,4,263.31882,1.63889634804
1024124,C1CSC(CS1)(c1cscn1)c1cscc1c1cocc1,F6-F7-F14-F15,215.7425,1357.48,292.8661289,1.535,220.7491,4,351.52982,1.54997166011
1067968,C1CC(C(C1)c1ccncc1)c1csc(n1)c1cccc2c1cccc2,F14-F16-F10-F11,267.843,1153.06,308.83904958,1.5608,278.5621,4,356.4833,1.58835578542
226802,ON1CNCNC1c1cnc(s1)c1cccs1,F7-F14-F9-F3,170.7506,1390.62,237.449199372,1.5754,176.8754,4,268.35848,1.60088052194
79182,Oc1csc(c1)c1ccc2c(c1O)cccc2,F7-F16-F3-F3,175.3703,1287.57,225.801537171,1.6134,194.0369,4,242.293,1.69724518409
852615,c1cc(cc(n1)c1cscn1)N1CNC(NC1)c1nsnc1,F9-F13-F11-F14,212.8218,1415.38,301.223719284,1.5947,219.4877,4,331.41922,1.61783871576
1213004,C1NC(NC(N1)c1nncs1)C1CCC(C1)c1cccc2c1cccc2,F10-F16-F9-F8,257.6853,1206.76,310.964312628,1.5487,263.7156,4,365.49512,1.56427082202
1380132,c1csc(c1)c1ncc(s1)c1ccc2c(c1)cccc2c1scnn1,F8-F16-F14-F7,306.6119,1354.41,415.278223479,1.759,334.0279,4,377.50574,1.85289504736
992102,c1cc(cc(c1)c1cccc2c1cccc2)c1cncc(c1)c1ccco1,F5-F11-F16-F15,291.6578,1165.84,340.026329552,1.6523,303.5925,4,347.40858,1.6865127268
1071521,C1CSC(C(S1)c1cncc(c1)c1cncs1)c1ccccc1,F6-F11-F14-F5,243.0285,1266.29,307.744559265,1.5583,258.4668,4,356.52804,1.60205064817
215522,CC1CSC(C(S1)c1ccoc1)c1ccco1,F6-F15-F15-F1,165.6,1239.24,205.218144,1.4876,169.0309,4,266.37906,1.49947721683
171704,SN1CNCNC1Cc1ccc2c(c1)cccc2,F2-F9-F1-F16,182.0469,1206.9,219.71240361,1.5458,187.5487,4,259.36988,1.56583738072
756743,C1NC(c2ccccc2)N(C(N1)c1nncs1)c1cnccn1,F9-F12-F5-F8,203.8572,1290.65,263.10829518,1.5162,211.3415,4,325.3915,1.53897732007
1233458,C1NCN(CN1)c1cc2cccc(c2c(c1)c1ccncc1)c1ccccc1,F9-F16-F5-F11,280.5431,1159.63,325.326195053,1.5778,297.9822,4,366.45828,1.62243050095
691983,c1csc(n1)N1CN(CNC1c1nsnc1)c1cocc1,F9-F13-F14-F15,188.1966,1426.3,268.42481058,1.5386,191.6761,4,320.39328,1.55062217901
1066064,n1ccc(cc1)c1c(cc(c2c1cccc2)c1cocc1)c1nsnc1,F13-F16-F11-F15,260.6165,1249.6,325.6663784,1.6007,274.0549,4,355.41242,1.63952306145
691625,c1coc(c1)c1nnc(s1)c1nnc(s1)c1scnn1,F8-F8-F8-F15,231.4775,1546.05,357.875788875,1.7747,244.5207,4,320.37336,1.83475503288
168932,Cc1ccsc1c1ccc(cc1)C1NCNCN1,F5-F7-F1-F9,181.4473,1208.43,219.266360739,1.5445,191.853,4,259.36988,1.58262647614
112568,Cc1cccnc1C1(NCNCN1)c1nccnc1,F9-F11-F12-F1,169.7813,1217.04,206.630633352,1.5144,173.2859,4,256.30634,1.52709991337
546252,c1ccc(cn1)c1occ(c1)c1sccc1c1nccs1,F7-F15-F11-F14,232.4209,1322.28,307.325507652,1.6619,235.5626,4,310.3934,1.67332159763
1086189,n1cc(nc(c1)c1ccco1)c1c(ccc2c1cccc2)c1nsnc1,F13-F16-F12-F15,270.0898,1284.81,347.014075938,1.648,276.6397,4,356.40048,1.66799513081
823514,N1CNC(NC1)c1scnc1c1ccc(s1)c1ccccn1,F7-F14-F11-F9,239.3682,1350.56,323.281116192,1.6544,253.9936,4,329.4431,1.70612359067
1160693,N1CN(CN(C1)c1cccc2c1cccc2)c1occ(c1)c1nccs1,F9-F16-F15-F14,261.7229,1264.76,331.016655004,1.5982,266.3648,4,362.44812,1.61138720538
360629,c1coc(c1)c1ccc(o1)c1ccc(nc1)c1nncs1,F15-F15-F11-F8,250.8149,1335.4,334.93821746,1.7908,259.5516,4,295.31586,1.82858687423
506153,SC1(CSCCS1)c1ccnc(c1)c1cnccn1,F6-F11-F2-F12,210.6233,1332.6,280.67660958,1.5979,213.7676,4,307.45742,1.60897720665
899408,C1CSC(CS1)C1CC(CC1C1CCCC1)c1cccs1,F6-F10-F7-F10,222.7827,1143.09,254.660676543,1.474,229.0112,4,338.59404,1.4896022293
898920,C1CCC(C1)c1ccc2c(c1)c(ccc2)c1ccccc1c1ccco1,F5-F15-F16-F10,267.6372,1078.55,288.66010206,1.5503,277.3417,4,338.44158,1.57464454665
225206,CC1NCN(CN1)c1scnc1c1scnn1,F9-F14-F8-F1,167.0203,1371.66,229.095064698,1.5509,171.3997,4,268.36178,1.56849070123
